Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2433,Cooking Mama 4: Kitchen Magic!,Wii,2009,Racing,Electronic Arts,0.46,0.31,0,0.08,0.85
2434,Texas Hold 'Em Poker,Wii,2008,Sports,Electronic Arts,0.78,0.01,0,0.07,0.85
2435,Time Crisis 3,X360,2007,Sports,Take-Two Interactive,0.79,0,0,0.07,0.85
2436,Cabela's Monster Buck Hunter,XOne,2016,Action,Ubisoft,0.46,0.32,0,0.07,0.85
2437,Ganbaru Watashi no Kakei Diary,PS,1996,Fighting,Virgin Interactive,0.14,0.09,0.57,0.06,0.85
2438,New Play Control! Donkey Kong Jungle Beat,XB,2004,Sports,Electronic Arts,0.64,0.18,0,0.03,0.85
2439,Small Soldiers,PS3,2010,Shooter,Electronic Arts,0.44,0.27,0.01,0.12,0.85
2440,Yakuza: Dead Souls,Wii,2007,Simulation,Ubisoft,0.74,0.04,0,0.06,0.85
2441,Littlest Pet Shop: Garden,NES,1989,Platform,Konami Digital Entertainment,0.4,0.07,0.37,0.01,0.85
2442,Duke Nukem: Total Meltdown,DS,2007,Action,Electronic Arts,0.28,0.47,0,0.1,0.85
2443,Pac-Man Party,PS,1997,Action,GT Interactive,0.47,0.32,0,0.06,0.85
2444,Jak and Daxter: The Lost Frontier,PSP,2005,Racing,Electronic Arts,0.7,0.06,0,0.09,0.85
2445,Major League Baseball 2K8,PS3,2014,Sports,Take-Two Interactive,0.36,0.35,0,0.14,0.85
2446,SimCity DS,XOne,2016,Shooter,Activision,0.52,0.25,0,0.08,0.85
2447,Major League Baseball 2K9,PS2,2007,Action,THQ,0.31,0,0,0.53,0.85
2448,Petz: Dogz Pack,PS,1995,Sports,Sony Computer Entertainment,0.47,0.32,0,0.06,0.85
2449,Final Fantasy IV Advance,PS2,2002,Racing,Acclaim Entertainment,0.42,0.32,0,0.11,0.85
2450,Tomb Raider Chronicles,3DS,2016,Action,Nintendo,0.26,0.1,0.44,0.04,0.85
2451,Dragon Ball Z: Buu's Fury,PS2,2000,Fighting,Virgin Interactive,0.32,0.25,0.2,0.08,0.85
2452,Guitar Hero: Smash Hits,Wii,2010,Misc,Konami Digital Entertainment,0.52,0.25,0,0.07,0.85
2453,Disney TH!NK Fast: The Ultimate Trivia Showdown,X360,2012,Shooter,505 Games,0.46,0.29,0.02,0.07,0.85
2454,Spider-Man: Mysterio's Menace,PS4,2014,Action,Square Enix,0.28,0.37,0.03,0.16,0.84
2455,Game & Watch Gallery 4,GC,2004,Action,Activision,0.65,0.17,0,0.02,0.84
2456,Littlest Pet Shop: Jungle,DS,2010,Role-Playing,Nintendo,0.56,0.11,0.13,0.05,0.84
2457,Naruto: Ultimate Ninja,PS3,2010,Sports,Electronic Arts,0.37,0.34,0,0.13,0.84
2458,Fighters Uncaged,PS3,2012,Action,Capcom,0.42,0.21,0.11,0.1,0.84
2459,New Play Control! Pikmin 2,PS4,2016,Action,Sony Computer Entertainment,0.68,0,0,0.16,0.84
2460,Hot Shots Golf: World Invitational,PS3,2009,Sports,Take-Two Interactive,0.75,0.01,0.01,0.07,0.84
2461,Monster Trucks,WiiU,2015,Role-Playing,Nintendo,0.36,0.28,0.14,0.06,0.84
2462,Wave Race: Blue Storm,DS,2008,Simulation,Ubisoft,0.46,0.3,0,0.09,0.84
2463,Backyard Wrestling: Don't Try This at Home,GC,2004,Action,THQ,0.65,0.17,0,0.02,0.84
2464,MonHun Nikki: Poka Poka Ailu Mura,PS3,2010,Sports,Electronic Arts,0.79,0,0,0.06,0.84
2465,The Golden Compass,PS3,2011,Action,Electronic Arts,0.4,0.27,0.05,0.12,0.84
2466,Phineas and Ferb: Across the 2nd Dimension,PS2,2003,Racing,Acclaim Entertainment,0.41,0.32,0,0.11,0.84
2467,WarioWare D.I.Y.,Wii,2007,Simulation,Rising Star Games,0.69,0.03,0.06,0.06,0.84
2468,Alice: Madness Returns,NES,1987,Role-Playing,SquareSoft,0.32,0,0.52,0,0.84
2469,LEGO The Hobbit,PS3,2012,Fighting,Capcom,0.42,0.22,0.1,0.1,0.84
2470,Suikoden,PS,2001,Sports,THQ,0.47,0.32,0,0.05,0.84
2471,Secret Agent Clank,X360,2011,Shooter,Take-Two Interactive,0.52,0.25,0,0.07,0.84
2472,Rayman Arena,PS2,2002,Racing,Empire Interactive,0.41,0.32,0,0.11,0.84
2473,Jaws Unleashed,PS4,2015,Shooter,Take-Two Interactive,0.36,0.32,0.03,0.14,0.84
2474,Puyo Puyo Sun,PS2,2005,Role-Playing,Sony Computer Entertainment,0.24,0.16,0.39,0.05,0.84
2475,Mickey's Speedway USA,PS2,2004,Sports,Sega,0.41,0.32,0,0.11,0.84
2476,International Superstar Soccer 64,GBA,2004,Adventure,Nintendo,0.6,0.22,0,0.01,0.84
2477,NASCAR Heat 2002,PSV,2014,Sports,Electronic Arts,0.13,0.48,0.04,0.19,0.84
2478,Disney Sing It! High School Musical 3: Senior Year,PS3,2007,Shooter,Namco Bandai Games,0.32,0.33,0.05,0.14,0.84
2479,From TV Animation One Piece: Grand Battle 2,PS2,2007,Action,D3Publisher,0.09,0,0,0.74,0.84
2480,BeatMania Append 3rdMix,X360,2013,Racing,Electronic Arts,0.37,0.38,0.01,0.08,0.84
2481,PGR3 - Project Gotham Racing 3,PS,1999,Puzzle,Atari,0.46,0.32,0,0.05,0.84
2482,Xena: Warrior Princess,Wii,2008,Fighting,THQ,0.44,0.31,0,0.08,0.83
2483,Scribblenauts: Unlimited,PS,1999,Simulation,Sony Computer Entertainment,0.22,0.15,0.4,0.05,0.83
2484,Front Mission,PS2,2000,Action,THQ,0.24,0.19,0.34,0.06,0.83
2485,Kinect Rush: A Disney Pixar Adventure,DS,2008,Strategy,Ubisoft,0.38,0.37,0,0.09,0.83
2486,Asphalt: Urban GT,PSP,N/A,Sports,Unknown,0.77,0.03,0,0.04,0.83
2487,The Fight: Lights Out,GBA,2004,Action,Disney Interactive Studios,0.6,0.22,0,0.01,0.83
2488,Dai-2-Ji Super Robot Taisen α,PSV,2014,Shooter,Take-Two Interactive,0.43,0.21,0.01,0.19,0.83
2489,Pokemon Trozei!,PS2,2000,Sports,Electronic Arts,0.27,0.21,0.28,0.07,0.83
2490,Hot Wheels: Stunt Track Challenge,XB,2003,Shooter,Microsoft Game Studios,0.62,0.18,0.01,0.03,0.83
2491,Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,X360,2012,Misc,Microsoft Game Studios,0.57,0.2,0,0.06,0.83
2492,Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,GB,2000,Misc,Konami Digital Entertainment,0,0,0.83,0,0.83
2493,CyberTiger,PS,1998,Misc,Unknown,0.46,0.31,0,0.05,0.83
2494,Jampack Fall 2001,PS,1997,Adventure,Capcom,0.39,0.26,0.12,0.05,0.83
2495,Final Fantasy: The 4 Heroes of Light,PS3,2011,Sports,Electronic Arts,0.78,0,0,0.05,0.83
2496,Kane & Lynch 2: Dog Days,PS2,2005,Platform,Sony Computer Entertainment,0.69,0.03,0,0.11,0.83
2497,NFL Blitz 2001,Wii,2008,Misc,Ubisoft,0.77,0,0,0.06,0.83
2498,Total War: Shogun 2,X360,2008,Strategy,Take-Two Interactive,0.58,0.17,0,0.07,0.83
2499,Jikkyou Powerful Pro Yakyuu '98 Kaimakuban,PS2,N/A,Sports,Unknown,0.41,0.32,0,0.11,0.83
2500,Yakuza 5,DS,2007,Puzzle,Scholastic Inc.,0.77,0,0,0.06,0.83
2501,BurgerTime,PS3,2012,Action,Activision,0.31,0.37,0,0.14,0.83
2502,Naruto: The Broken Bond,PS3,2010,Fighting,Namco Bandai Games,0.42,0.2,0.11,0.09,0.83
2503,2002 FIFA World Cup,PS,1998,Platform,Sony Computer Entertainment,0.46,0.31,0,0.05,0.83
2504,Smurf: Rescue In Gargamel's Castle,PS,1996,Adventure,Interplay,0.46,0.31,0,0.05,0.83
2505,Spelling Challenges and more!,Wii,2009,Sports,Hudson Soft,0.33,0.34,0.09,0.07,0.82
2506,Go Diego Go! Great Dinosaur Rescue,XB,2002,Shooter,Electronic Arts,0.58,0.22,0,0.03,0.82
2507,Extreme-G,XOne,2016,Sports,Electronic Arts,0.72,0.02,0,0.09,0.82
2508,Payday 2,PSP,2005,Sports,Activision,0.46,0.21,0,0.15,0.82
2509,Dead or Alive Xtreme Beach Volleyball,GC,2001,Sports,Activision,0.64,0.17,0,0.02,0.82
2510,Tales of Rebirth,PS2,2006,Role-Playing,Activision,0.69,0.03,0,0.11,0.82
2511,Tales of Zestiria,Wii,2009,Action,LucasArts,0.44,0.3,0,0.08,0.82
2512,Silent Hill: Shattered Memories,X360,2010,Misc,Activision,0.64,0.12,0,0.06,0.82
2513,Skate it,PS4,2016,Fighting,Capcom,0.35,0.26,0.08,0.13,0.82
2514,Game Party in Motion,XB,2002,Racing,Electronic Arts,0.68,0.11,0,0.03,0.82
2515,Barbie: Race & Ride,NES,1984,Puzzle,Nintendo,0.42,0.1,0.28,0.02,0.82
2516,Lost: Via Domus,N64,1996,Fighting,Nintendo,0.61,0.19,0,0.01,0.82
2517,Mega Man Anniversary Collection,XB,2001,Sports,Microsoft Game Studios,0.69,0.11,0,0.02,0.82
2518,Final Fantasy Anniversary Edition,2600,1981,Action,Mystique,0.76,0.05,0,0.01,0.82
2519,Harvest Moon: Friends of Mineral Town,PSP,2005,Adventure,Sony Computer Entertainment,0.19,0.41,0,0.22,0.82
2520,Backyard NBA Basketball,PS3,2013,Action,Capcom,0.24,0.28,0.19,0.12,0.82
2521,Kirby's Dream Course,3DS,2011,Role-Playing,Namco Bandai Games,0.42,0.19,0.14,0.06,0.82
2522,Doom 3 BFG Edition,PS2,2002,Platform,THQ,0.4,0.31,0,0.1,0.82
2523,Mega Man X7,PS3,2010,Misc,Activision,0.33,0.35,0,0.14,0.82
2524,Top Spin 3,Wii,2010,Misc,Electronic Arts,0.47,0.28,0,0.07,0.82
2525,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,PS3,2015,Sports,Electronic Arts,0.56,0.11,0,0.15,0.82
2526,The Conduit,X360,2007,Shooter,Midway Games,0.4,0.33,0.01,0.09,0.82
2527,Tokimeki Memorial: Forever with You,DS,2008,Simulation,Ubisoft,0.4,0.33,0,0.09,0.82
2528,Cabela's Dangerous Hunts 2011,PS2,2008,Role-Playing,Atlus,0.34,0.04,0.36,0.08,0.82
2529,NHL 15,PS3,2008,Misc,Sony Computer Entertainment,0.29,0.4,0,0.13,0.82
2530,The Lord of the Rings: The Third Age,X360,N/A,Sports,Ubisoft,0.48,0.26,0,0.08,0.82
2531,Harvest Moon: Sunshine Islands,PS4,2013,Sports,Electronic Arts,0.62,0.13,0,0.07,0.82
2532,Trivial Pursuit,PS3,2012,Action,Sony Computer Entertainment,0.67,0.07,0,0.07,0.82
2533,The Legend of Spyro: Dawn of the Dragon,GB,2000,Role-Playing,Enix Corporation,0,0,0.81,0,0.81
2534,The Sims 3: World Adventures,DS,2006,Action,Disney Interactive Studios,0.73,0.03,0,0.06,0.81
2535,Kinect Sports Rivals,PS2,2000,Fighting,Midway Games,0.4,0.31,0,0.1,0.81
2536,Tom Clancy's HAWX,SNES,1994,Adventure,ChunSoft,0,0,0.81,0,0.81
2537,Sammy Sosa High Heat Baseball 2001,PSP,2007,Misc,Sony Computer Entertainment,0.33,0.25,0.07,0.17,0.81
2538,Terminator 3: Rise of the Machines,PS,2000,Role-Playing,Namco Bandai Games,0.06,0.04,0.66,0.05,0.81
2539,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",SNES,1994,Puzzle,Hudson Soft,0,0,0.81,0,0.81
2540,Harvest Moon: The Tale of Two Towns,PS,2000,Racing,Electronic Arts,0.45,0.31,0,0.05,0.81
2541,FIFA: Road to  World Cup 98,Wii,2010,Sports,Electronic Arts,0.77,0,0,0.05,0.81
2542,World Cup 98,GC,2004,Action,Nintendo,0.63,0.16,0,0.02,0.81
2543,International Superstar Soccer '98,PS,1999,Sports,Konami Digital Entertainment,0,0,0.76,0.05,0.81
2544,NASCAR: Dirt to Daytona,PS4,2015,Misc,Activision,0.32,0.35,0,0.13,0.81
2545,Unreal Tournament,PS,1999,Role-Playing,Enix Corporation,0.07,0.05,0.63,0.05,0.81
2546,Digimon World 2,PSP,2011,Role-Playing,Unknown,0,0,0.81,0,0.81
2547,Tales of Phantasia,X360,2009,Sports,Konami Digital Entertainment,0.12,0.58,0.03,0.08,0.81
2548,Xenosaga Episode II: Jenseits von Gut und Böse,N64,1999,Action,3DO,0.68,0.12,0,0.01,0.81
2549,Gex: Enter the Gecko,NES,1987,Platform,Capcom,0.45,0.08,0.27,0.01,0.81
2550,Shrek 2: Beg for Mercy,PS2,2004,Shooter,Ubisoft,0.4,0.31,0,0.1,0.81
2551,Mega Man Star Force 2: Zerker x Ninja / Saurian,PS3,2014,Action,Warner Bros. Interactive Entertainment,0.33,0.35,0,0.13,0.81
2552,JoJo's Bizarre Adventure: All Star Battle,SNES,1994,Role-Playing,Nintendo,0,0,0.81,0,0.81
2553,Petz Nursery,X360,2009,Racing,Codemasters,0.32,0.4,0,0.09,0.81
2554,Contra: Shattered Soldier,3DS,2012,Puzzle,Level 5,0.2,0.26,0.3,0.04,0.81
2555,Championship Motocross featuring Ricky Carmichael,PS,1998,Puzzle,Atari,0.45,0.31,0,0.05,0.81
2556,Dragon Ball Z: Chou Saiya Densetsu,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.43,0.3,0.01,0.07,0.81
2557,Phoenix Wright: Ace Attorney - Justice for All,PS3,2009,Sports,Electronic Arts,0.75,0,0,0.06,0.81
2558,Fire Emblem: Seisen no Keifu,Wii,2008,Action,Koch Media,0.52,0.21,0,0.07,0.81
2559,Disgaea 4: A Promise Unforgotten,PS,1998,Sports,Konami Digital Entertainment,0,0,0.75,0.05,0.81
2560,BlazBlue: Calamity Trigger,PS2,2007,Role-Playing,Square Enix,0.35,0.27,0.09,0.09,0.81
2561,Tenchu 2: Birth of the Stealth Assassins,PS2,2005,Simulation,Electronic Arts,0.67,0.03,0,0.11,0.81
2562,MLB 11: The Show,X360,2009,Misc,Activision,0.52,0.21,0,0.07,0.81
2563,Naruto: Uzumaki Chronicles 2,PS3,2013,Sports,Electronic Arts,0.75,0,0,0.06,0.8
2564,NHL 06,Wii,2009,Action,Sega,0.46,0.25,0.02,0.07,0.8
2565,Rooms: The Main Building,X360,2011,Fighting,Electronic Arts,0.4,0.33,0,0.07,0.8
2566,Rapala: We Fish,PS,2000,Misc,Eidos Interactive,0.45,0.3,0,0.05,0.8
2567,Parasite Eve II,PS2,2005,Action,Sega,0.03,0.02,0.74,0.01,0.8
2568,Ratchet & Clank: Quest for Booty,GC,2003,Simulation,LucasArts,0.62,0.16,0,0.02,0.8
2569,Shin Megami Tensei IV,Wii,2011,Misc,Ubisoft,0.19,0.5,0,0.11,0.8
2570,Theme Park,PS,1997,Racing,Electronic Arts,0.45,0.3,0,0.05,0.8
2571,Blacksite: Area 51,PS2,2004,Shooter,Eidos Interactive,0.39,0.31,0,0.1,0.8
2572,ATV Offroad Fury: Blazin' Trails,PSP,2006,Simulation,Electronic Arts,0.19,0.39,0,0.22,0.8
2573,Far Cry Instincts,PS,1999,Role-Playing,Square EA,0.45,0.3,0,0.05,0.8
2574,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,X360,2013,Shooter,Sega,0.36,0.37,0,0.07,0.8
2575,Spyro Orange: The Cortex Conspiracy,PSP,2009,Sports,Konami Digital Entertainment,0.09,0.33,0.2,0.18,0.8
2576,Enslaved: Odyssey to the West,X360,2012,Action,Activision,0.48,0.25,0,0.07,0.8
2577,Beyond The Beyond,X360,2010,Racing,Sega,0.37,0.35,0,0.07,0.8
2578,"Warhammer 40,000: Space Marine",PS3,2011,Shooter,Activision,0.33,0.35,0,0.13,0.8
2579,No More Heroes,PS3,2015,Sports,Take-Two Interactive,0.44,0.19,0.03,0.13,0.8
2580,Petz Wild Animals: Tigerz,Wii,2008,Sports,THQ,0.43,0.29,0,0.08,0.8
2581,Naruto: Ultimate Ninja 2,PSP,2007,Simulation,Electronic Arts,0.08,0.46,0,0.25,0.8
2582,Defiance,XB,2004,Action,Ubisoft,0.48,0.28,0,0.04,0.8
2583,3D Dot Game Heroes,X360,2012,Role-Playing,Capcom,0.42,0.24,0.07,0.06,0.8
2584,The Mysterious Murasame Castle,X360,2012,Action,THQ,0.45,0.28,0,0.07,0.8
2585,NBA Hangtime,PS3,2013,Action,Capcom,0.14,0.32,0.22,0.12,0.8
2586,Jillian Michaels Fitness Ultimatum 2010,DS,2007,Misc,Ubisoft,0.73,0.01,0,0.06,0.8
2587,Grease,PS,2000,Strategy,Banpresto,0,0,0.75,0.05,0.8
2588,Blood Wake,PSP,N/A,Sports,Konami Digital Entertainment,0.04,0.33,0.26,0.17,0.8
2589,Dynasty Warriors 5: Xtreme Legends,GC,2002,Racing,Electronic Arts,0.68,0.09,0,0.02,0.8
2590,Dora The Explorer: Dora Saves the Snow Princess,Wii,2010,Action,LucasArts,0.54,0.19,0,0.06,0.8
2591,Jampack Summer 2002,X360,2009,Misc,Activision,0.51,0.22,0,0.07,0.8
2592,FIFA World Cup Germany 2006,WiiU,2013,Sports,Nintendo,0.39,0.22,0.13,0.06,0.8
2593,Wreckless: ThE YaKuza MisSiOns,PS2,2002,Role-Playing,Namco Bandai Games,0,0,0.8,0,0.8
2594,Super Bomberman,SNES,1993,Sports,Nintendo,0,0,0.8,0,0.8
2595,Spec Ops: The Line,PS3,2011,Shooter,City Interactive,0.26,0.36,0.04,0.14,0.8
2596,SD Gundam G Generation Neo,X360,2009,Action,Electronic Arts,0.47,0.24,0.01,0.08,0.79
2597,Bratz 4 Real,PSP,2010,Sports,Konami Digital Entertainment,0.05,0.3,0.29,0.16,0.79
2598,RalliSport Challenge,2600,1981,Action,20th Century Fox Video Games,0.74,0.04,0,0.01,0.79
2599,Resident Evil Outbreak File #2,PS2,2006,Fighting,Atari,0.66,0.02,0,0.11,0.79
2600,Bob the Builder: Can We Fix It?,PS3,2012,Adventure,Avanquest Software,0.4,0.25,0.03,0.11,0.79
2601,XIII,X360,2011,Platform,Ubisoft,0.38,0.34,0,0.08,0.79
2602,NHL 14,PS2,2008,Misc,Activision,0.61,0,0,0.18,0.79
2603,Breath of Fire IV,PS,1994,Racing,Sony Computer Entertainment,0,0,0.74,0.05,0.79
2604,Odin Sphere,DS,2007,Role-Playing,Square Enix,0.42,0.03,0.3,0.04,0.79
2605,Donkey Kong Jungle Climber,GC,2003,Role-Playing,Ubisoft,0.61,0.16,0,0.02,0.79
2606,The Incredible Hulk,PS,1997,Simulation,Hudson Entertainment,0,0,0.74,0.05,0.79
2607,Ms. Pac-Man Maze Madness,PSP,2009,Strategy,Sony Computer Entertainment,0.17,0.51,0,0.11,0.79
2608,Arena Football,PS,2001,Racing,Take-Two Interactive,0.44,0.3,0,0.05,0.79
2609,NHL Hitz 20-02,PS3,2009,Sports,Electronic Arts,0.42,0.25,0,0.12,0.79
2610,Classic NES Series: Dr. Mario,DS,2008,Action,LucasArts,0.62,0.11,0,0.07,0.79
2611,NCAA March Madness 07,N64,1999,Fighting,Electronic Arts,0.63,0.15,0,0.01,0.79
2612,"Monsters, Inc. Scream Team",NES,1992,Platform,Capcom,0.39,0.07,0.32,0.01,0.79
2613,Harry Potter Collection,X360,2009,Role-Playing,Square Enix,0.32,0.2,0.21,0.06,0.79
2614,Yu-Gi-Oh! World Championship Tournament 2004,PS2,2007,Simulation,Konami Digital Entertainment,0.64,0.03,0.02,0.1,0.79
2615,Cabela's Big Game Hunter 2005 Adventures,PS2,2000,Simulation,Ubisoft,0.28,0.22,0.23,0.07,0.79
2616,Hotel Dusk: Room 215,3DS,2014,Role-Playing,Square Enix,0,0,0.79,0,0.79
2617,Knockout Kings 2001,Wii,2007,Shooter,Sega,0.42,0.21,0.08,0.07,0.79
2618,Battlefield 2: Modern Combat,X360,2013,Action,Deep Silver,0.44,0.27,0.01,0.07,0.79
2619,All-Star Baseball 2002,DS,2007,Action,THQ,0.71,0.02,0,0.06,0.79
2620,Backyard NFL Football,N64,1998,Sports,Nintendo,0.75,0.03,0,0.01,0.79
2621,NASCAR Rumble,Wii,2011,Sports,Electronic Arts,0.16,0.52,0,0.11,0.79
2622,Tony Hawk: Shred,X360,2008,Role-Playing,Microsoft Game Studios,0.38,0.3,0.03,0.08,0.79
2623,WWE Raw 2,PS3,2008,Strategy,Take-Two Interactive,0.49,0.19,0.01,0.1,0.79
2624,Mega Man X2,PS2,2007,Sports,Electronic Arts,0.65,0.03,0,0.11,0.79
2625,Manhunt 2,XB,2003,Sports,Electronic Arts,0.24,0.49,0,0.05,0.79
2626,Fullmetal Alchemist and the Broken Angel,DS,2008,Sports,Nintendo,0.22,0.32,0.17,0.07,0.79
2627,Final Fantasy IV: The Complete Collection,X360,2010,Fighting,Namco Bandai Games,0.43,0.27,0.01,0.07,0.79
2628,Frontlines: Fuel of War,Wii,2011,Action,Nintendo,0.27,0.2,0.27,0.05,0.79
2629,Lips: Number One Hits,3DS,2013,Puzzle,Nintendo,0,0.48,0.25,0.06,0.78
2630,Hamtaro: Ham-Hams Unite!,X360,2006,Action,Ubisoft,0.67,0.05,0.01,0.06,0.78
2631,Batman Begins,2600,1982,Shooter,Atari,0.73,0.04,0,0.01,0.78
2632,Viva Pinata: Pocket Paradise,X360,2008,Misc,Microsoft Game Studios,0.12,0.56,0,0.1,0.78
2633,Dr. Seuss' The Cat in the Hat,GBA,2002,Platform,Vivendi Games,0.56,0.21,0,0.01,0.78
2634,Barbie Groovy Games,DS,2006,Shooter,Nintendo,0.58,0.04,0.11,0.06,0.78
2635,Yu-Gi-Oh! Reshef of Destruction,PC,1992,Adventure,Virgin Interactive,0.01,0.77,0,0,0.78
2636,Blinx: The Time Sweeper,PS,1994,Shooter,Infogrames,0.43,0.3,0,0.05,0.78
2637,Archer Maclean's Mercury,PS2,2007,Misc,Sony Computer Entertainment,0.17,0,0,0.61,0.78
2638,ESPN NFL Football,DS,2009,Puzzle,Ubisoft,0.41,0.3,0,0.07,0.78
2639,Fatal Fury Special,DS,2008,Adventure,THQ,0.72,0,0,0.06,0.78
2640,Catz,Wii,2009,Misc,Nordic Games,0,0.69,0,0.09,0.78
2641,DS Bimoji Training,PS,1999,Fighting,Capcom,0.43,0.3,0,0.05,0.78
2642,Petz Catz Clan,PS3,2012,Action,Sony Computer Entertainment,0.72,0,0,0.06,0.78
2643,Soul Sacrifice,PS,1997,Strategy,Electronic Arts,0.43,0.29,0,0.05,0.78
2644,G-Force,DS,2010,Puzzle,Nintendo,0.29,0.3,0.12,0.07,0.78
2645,Soldier of Fortune: Gold Edition,PS4,2015,Sports,Konami Digital Entertainment,0.13,0.42,0.13,0.1,0.78
2646,Rune Factory: A Fantasy Harvest Moon,PSP,2006,Strategy,THQ,0.11,0.43,0,0.24,0.78
2647,Monster Jam: Path of Destruction,PSP,2009,Shooter,LucasArts,0.38,0.24,0,0.16,0.78
2648,Rapala Tournament Fishing!,X360,2011,Sports,THQ,0.53,0.19,0,0.06,0.78
2649,MX 2002 Featuring Ricky Carmichael,X360,2012,Action,Capcom,0.55,0.15,0.03,0.06,0.78
2650,Purr Pals,PS2,2006,Sports,Take-Two Interactive,0.65,0.02,0,0.11,0.78
2651,God of War: Origins Collection,PSP,2008,Racing,Electronic Arts,0.24,0.33,0.01,0.2,0.78
2652,MX vs. ATV: Alive,X360,2010,Action,Disney Interactive Studios,0.41,0.29,0,0.07,0.78
2653,Lunar: Silver Star Story Complete,SNES,1993,Role-Playing,ChunSoft,0,0,0.78,0,0.78
2654,NBA Showtime: NBA on NBC,2600,1983,Puzzle,Atari,0.72,0.05,0,0.01,0.78
2655,ZhuZhu Pets 2: Featuring The Wild Bunch,GC,2002,Shooter,Electronic Arts,0.6,0.16,0,0.02,0.78
2656,Soul Reaver 2,X360,2008,Platform,Microsoft Game Studios,0.32,0.36,0,0.09,0.78
2657,Metal Gear Solid 3: Subsistence,PS,1998,Sports,Sony Computer Entertainment,0.43,0.29,0,0.05,0.78
2658,Sly Cooper: Thieves in Time,X360,2009,Action,Ubisoft,0.34,0.35,0,0.08,0.78
2659,The Godfather (old US sales),Wii,2009,Action,Electronic Arts,0.28,0.4,0,0.09,0.77
2660,Daytona USA,Wii,2009,Misc,Activision,0.47,0.23,0,0.07,0.77
2661,Harry Potter and the Deathly Hallows - Part 1,X360,2005,Shooter,Microsoft Game Studios,0.66,0.02,0.03,0.06,0.77
2662,Tiger Woods PGA Tour 13,2600,1982,Shooter,Atari,0.72,0.05,0,0.01,0.77
2663,WWF Raw,PS,1996,Racing,Electronic Arts,0.43,0.29,0,0.05,0.77
2664,Shin Super Robot Taisen,PS,2000,Misc,Interplay,0.43,0.29,0,0.05,0.77
2665,Jump Super Stars,XOne,2013,Sports,Electronic Arts,0.67,0.05,0,0.05,0.77
2666,Legends of WrestleMania,2600,1981,Action,Men-A-Vision,0.72,0.04,0,0.01,0.77
2667,The Activision Decathlon,PSP,2008,Racing,Electronic Arts,0.23,0.32,0.03,0.19,0.77
2668,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,PS3,2011,Shooter,Take-Two Interactive,0.33,0.31,0,0.12,0.77
2669,50 Classic Games,PSV,2014,Role-Playing,Sony Computer Entertainment,0.22,0.14,0.32,0.1,0.77
2670,Fighting Force 2,PS2,2005,Fighting,Electronic Arts,0.64,0.02,0,0.1,0.77
2671,Sakura Wars,2600,1980,Fighting,Activision,0.72,0.04,0,0.01,0.77
2672,Yokai Sangokushi,PS,1999,Racing,Electronic Arts,0.43,0.29,0,0.05,0.77
2673,Extermination,PS3,2009,Fighting,Namco Bandai Games,0.37,0.19,0.11,0.1,0.77
2674,Batman: Vengeance,2600,1983,Action,Atari,0.72,0.04,0,0.01,0.77
2675,Unit 13,N64,2001,Platform,THQ,0.53,0.22,0,0.02,0.77
2676,Tatsunoko vs. Capcom: Ultimate All-Stars,GB,1999,Role-Playing,Enix Corporation,0,0,0.77,0,0.77
2677,TMNT,GBA,2002,Action,THQ,0.55,0.2,0,0.01,0.77
2678,F.E.A.R.,DS,2008,Simulation,Nobilis,0.61,0.1,0,0.06,0.77
2679,Secret Agent Clank(US sales),DS,2012,Action,Warner Bros. Interactive Entertainment,0.43,0.27,0,0.06,0.77
2680,Derby Stallion 04,PSP,2005,Action,Sony Computer Entertainment,0.71,0,0,0.06,0.77
2681,Barbie Horse Adventures: Riding Camp,PS2,2003,Shooter,SCi,0.38,0.29,0,0.1,0.77
2682,CrossworDS,PS2,2001,Platform,Capcom,0.38,0.29,0,0.1,0.77
2683,Mega Man Zero,DS,2004,Racing,Nintendo,0.21,0.14,0.38,0.04,0.77
2684,Contender 2,GBA,2005,Platform,Nintendo,0.45,0.17,0.14,0.01,0.77
2685,The Amazing Spider-Man 2 (2014),PS2,2002,Sports,Acclaim Entertainment,0.38,0.29,0,0.1,0.77
2686,SD Gundam G Generation Zero,PS2,2002,Role-Playing,Atari,0.1,0.08,0.56,0.03,0.77
2687,Super Robot Taisen F,PS2,2003,Sports,Activision Value,0.37,0.29,0,0.1,0.76
2688,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,PS2,2008,Platform,Sega,0.37,0.04,0,0.36,0.76
2689,Time Crisis: Razing Storm,PS,1996,Racing,Psygnosis,0.18,0.12,0.42,0.05,0.76
2690,Super Robot Taisen F Kanketsuhen,PS3,2014,Shooter,Electronic Arts,0.22,0.4,0.01,0.14,0.76
2691,Rune Factory 4,Wii,2010,Adventure,Ubisoft,0.22,0.47,0,0.08,0.76
